,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_10352,Marker_10352,Marker_10352,Marker_10353,Marker_10353,Marker_10353,Marker_10354,Marker_10354,Marker_10354,Marker_10355,Marker_10355,Marker_10355,Marker_10356,Marker_10356,Marker_10356,Marker_10358,Marker_10358,Marker_10358,Marker_10359,Marker_10359,Marker_10359,Marker_10360,Marker_10360,Marker_10360,Marker_10361,Marker_10361,Marker_10361,Marker_10362,Marker_10362,Marker_10362,Marker_10363,Marker_10363,Marker_10363
,,"8392B20CF49E35702870","8392B20CF49E35702870","8392B20CF49E35702870","8392B20CF49E35702871","8392B20CF49E35702871","8392B20CF49E35702871","8392B20CF49E35702872","8392B20CF49E35702872","8392B20CF49E35702872","8392B20CF49E35702873","8392B20CF49E35702873","8392B20CF49E35702873","8392B20CF49E35702874","8392B20CF49E35702874","8392B20CF49E35702874","8392B20CF49E35702876","8392B20CF49E35702876","8392B20CF49E35702876","8392B20CF49E35702877","8392B20CF49E35702877","8392B20CF49E35702877","8392B20CF49E35702878","8392B20CF49E35702878","8392B20CF49E35702878","8392B20CF49E35702879","8392B20CF49E35702879","8392B20CF49E35702879","8392B20CF49E3570287A","8392B20CF49E3570287A","8392B20CF49E3570287A","8392B20CF49E3570287B","8392B20CF49E3570287B","8392B20CF49E3570287B"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
39,0.325000,-0.005641,1.952398,-3.473245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.333333,-0.004039,1.951548,-3.470950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.341667,-0.003737,1.951494,-3.470270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.350000,-0.003641,1.951587,-3.469594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.358333,-0.003516,1.951589,-3.468938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.366667,-0.003028,1.951603,-3.468380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.375000,-0.002598,1.951612,-3.468009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.383333,-0.002055,1.951624,-3.467639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.391667,-0.001631,1.951640,-3.467257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.400000,-0.001351,1.951712,-3.467167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.408333,-0.001096,1.951736,-3.467010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.416667,-0.000843,1.951806,-3.466794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.425000,-0.000672,1.951834,-3.466789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.433333,-0.000509,1.951724,-3.466631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.441667,-0.000320,1.951791,-3.466590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.450000,0.000167,1.951575,-3.466665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.458333,0.000312,1.951662,-3.466673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.466667,0.000538,1.951621,-3.466809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.475000,0.001010,1.951503,-3.466936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.483333,0.001048,1.951628,-3.466832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.491667,0.001267,1.951606,-3.467131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.500000,0.001395,1.951652,-3.467163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.508333,0.001349,1.951726,-3.467419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.516667,0.001506,1.951591,-3.467643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.525000,0.001436,1.951746,-3.467717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.533333,0.001727,1.951692,-3.468154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.541667,0.001736,1.951657,-3.468287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.550000,0.001799,1.951720,-3.468455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.558333,0.001656,1.951630,-3.468886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.566667,0.001547,1.951620,-3.469177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.575000,0.001593,1.951642,-3.469478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.583333,0.001622,1.951579,-3.469775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.591667,0.001458,1.951559,-3.470179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.600000,0.001486,1.951565,-3.470267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.608333,0.001380,1.951454,-3.470703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.616667,0.001442,1.951565,-3.470640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.625000,0.001458,1.951377,-3.471136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0.633333,0.001316,1.951357,-3.471126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0.641667,0.001266,1.951442,-3.471270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0.650000,0.001349,1.951380,-3.471465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0.658333,0.001232,1.951336,-3.471791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0.666667,0.001242,1.951327,-3.471745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0.675000,0.001365,1.951346,-3.471849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0.683333,0.001387,1.951459,-3.471697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0.691667,0.001467,1.951411,-3.471874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0.700000,0.001564,1.951436,-3.471860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.708333,0.001746,1.951337,-3.471992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0.716667,0.001736,1.951402,-3.472026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0.725000,0.001843,1.951286,-3.472111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.733333,0.002141,1.951473,-3.472018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.741667,0.002301,1.951412,-3.471719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0.750000,0.002568,1.951423,-3.471697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.758333,0.002755,1.951538,-3.471452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0.766667,0.003060,1.951649,-3.471184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0.775000,0.001979,1.952347,-3.472651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0.783333,0.002450,1.952287,-3.472600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.791667,0.002710,1.952386,-3.472478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.800000,0.002901,1.952364,-3.472498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.808333,0.003153,1.952448,-3.472239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.816667,0.003560,1.952436,-3.472178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,0.825000,0.003685,1.952517,-3.472154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0.833333,0.005536,1.951606,-3.470442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0.841667,0.005776,1.951634,-3.470346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.850000,0.005979,1.951640,-3.470497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.858333,0.006248,1.951587,-3.470539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,0.866667,0.006422,1.951623,-3.470306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.875000,0.006636,1.951514,-3.470142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,0.883333,0.006590,1.951581,-3.470081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,0.891667,0.006753,1.951566,-3.470092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,0.900000,0.006965,1.951568,-3.469889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0.908333,0.007033,1.951469,-3.470035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,0.916667,0.007036,1.951486,-3.470071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,0.925000,0.007167,1.951530,-3.470139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0.933333,0.007197,1.951594,-3.470093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.941667,0.007177,1.951461,-3.470161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0.950000,0.007396,1.951500,-3.470123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0.958333,0.007360,1.951439,-3.470263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0.966667,0.007382,1.951613,-3.470402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0.975000,0.007408,1.951494,-3.470608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0.983333,0.007489,1.951390,-3.470985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,0.991667,0.007561,1.951496,-3.471209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1.000000,0.007459,1.951455,-3.471394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1.008333,0.007426,1.951591,-3.471394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1.016667,0.007415,1.951565,-3.471696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1.025000,0.007322,1.951619,-3.471847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1.033333,0.007331,1.951567,-3.472320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1.041667,0.007189,1.951436,-3.472721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1.050000,0.007050,1.951447,-3.473103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1.058333,0.006889,1.951508,-3.473322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1.066667,0.006850,1.951395,-3.473575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1.075000,0.006820,1.951425,-3.473735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1.083333,0.006771,1.951503,-3.473830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1.091667,0.006873,1.951457,-3.473974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1.100000,0.006866,1.951452,-3.474252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1.108333,0.005218,1.952184,-3.476248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1.116667,0.005229,1.952221,-3.476494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1.125000,0.005233,1.952182,-3.476671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1.133333,0.005331,1.952229,-3.476912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1.141667,0.005222,1.952220,-3.477078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,1.150000,0.005428,1.952124,-3.477348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1.158333,0.005349,1.952233,-3.477482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1.166667,0.005453,1.952252,-3.477692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1.175000,0.005358,1.952296,-3.477937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1.183333,0.005509,1.952290,-3.478143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1.191667,0.005723,1.952163,-3.478492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1.200000,0.005778,1.952173,-3.478598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1.208333,0.005924,1.952232,-3.478768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1.216667,0.005719,1.952301,-3.478962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1.225000,0.005944,1.952258,-3.479178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
