#Time	X	Y	Z	22:0.212:8.661:4.047	23:12.704:3.873:2.398	24:11.649:0.058:0.333	26:12.704:15.277:1.494	27:0.719:3.864:0.068	28:12.704:9.745:3.695	2b:0.717:3.87:2.522	2c:2.312:0.052:1.369	2e:8.822:15.64:3.91	30:12.61:9.768:0.064	3f:7.05:0.064:3.295
1459998193.86  8.0943768452   7.62881069948  1.43750089041   8.37294663542  0              0  10.3028216101  8.38203444815  0  8.34004557312  9.555558533    0  0              7.85015214055
1459998193.94  8.09016187674  7.57454850075  1.31311854349   8.3207787378   5.95643680693  0  9.04743312034  8.35065551578  0  8.25792249477  0              0  5.02286048487  7.88932500621
1459998194.02  8.16581749781  7.55677370602  1.59081781839   8.3866256793   5.94468288502  0  8.92051201085  8.3863704118   0  8.35315852682  9.61661804714  0  5.13303873659  7.63162240423
1459998194.1   8.20866172198  7.59501608609  1.71304531087   8.31553299018  5.84148607582  0  8.9495450341   0              0  8.30376463239  9.65764866783  0  5.03388299182  7.75661121709
1459998194.18  8.13647105711  7.54628272124  1.61017810869   8.3560698584   5.94959773704  0  8.95961990725  8.42427763181  0  8.33428369712  10.0729442428  0  5.19349517691  7.68634343801
1459998194.26  8.15017821836  7.64857455488  1.58589841326   8.34221214128  5.96876214268  0  8.92698872712  8.37398686858  0  8.34907455877  9.78847947962  0  5.09274751363  7.75426095362
1459998194.34  8.18584451301  7.60029843231  1.49011121917   8.40434587245  5.98173362546  0  3.98969239857  8.43809501121  0  8.34047718523  9.66914144541  0  4.98504086829  7.69085563527
1459998194.42  8.13448516774  7.66092224577  1.73742968761   8.29573311175  5.96281382307  0  8.45108718592  8.443600651    0  8.41639055091  9.62723601717  0  5.23274920307  7.80814661564
1459998194.5   8.1724825132   7.63635439713  1.46800875765   8.38435947438  6.00019155015  0  8.91275466002  8.45052992394  0  8.39994420036  9.65524249655  0  5.01493818288  7.78174365554
1459998194.58  8.12148930835  7.6766458646   1.58963627815   8.28724784195  5.95817090756  0  0              8.370760494    0  8.37849809118  9.68165175584  0  5.13615263558  7.84953738747
1459998194.66  8.06954442858  7.72294896428  1.74846395326   8.14531340527  5.9675587847   0  0              8.41152170356  0  8.3716591538   0              0  5.21678588139  7.92391832625
1459998194.78  8.19862050901  7.58762337084  1.35478129945   8.36821697552  5.93851701223  0  8.98306233841  8.46899150141  0  8.34907175075  9.57572234858  0  4.82967195912  7.80231437674
1459998194.86  8.08891864143  7.56371066248  1.34650459517   8.39858389426  5.99067378167  0  8.9005624898   8.2787258041   0  8.3090640637   10.1270527065  0  5.15859680962  7.77111560742
1459998194.94  8.1583807999   7.58222687452  1.68705936626   8.28904549121  5.89680698911  0  9.01708227096  8.41934542193  0  8.35976758303  9.66268075408  0  5.13353714505  7.7216838899
1459998195.02  8.10380889422  7.49420081331  1.63537367317   8.36489487961  5.98042840091  0  9.07287106389  8.4289584016   0  8.28255658989  0              0  4.85769199764  7.64295758295
1459998195.1   8.03037412471  7.58336702122  1.50850179237   8.23781960838  6.00465883085  0  0              8.26991037254  0  8.35421512895  0              0  0              7.78713558211
1459998195.18  8.12100223108  7.66860925673  1.58798952107   8.3131414869   5.96665428396  0  0              8.47306594757  0  8.28953564159  0              0  5.1190266818   7.89507234405
1459998195.26  8.11712519032  7.53946739447  1.33344436531   8.35741033121  5.92811167187  0  0              8.29377297752  0  8.38333511788  0              0  5.10069658418  7.79575907336
