1459998191.74	5.56321	10.03994	0.95782	5.64069	9.92630	1.48879	0.54850
1459998191.82	5.56035	10.07158	0.92644	5.64069	9.92622	1.48870	0.58628
1459998191.9	5.57892	10.00685	1.02647	5.64067	9.92629	1.48884	0.47338
1459998191.98	5.58621	10.01396	1.12405	5.64067	9.92629	1.48880	0.37906
1459998192.06	5.55181	10.05495	1.11524	5.64068	9.92623	1.48871	0.40491
1459998192.14	5.69931	9.95411	0.75626	5.64073	9.92631	1.48870	0.73531
1459998192.22	5.56378	10.03850	1.13433	5.64068	9.92628	1.48877	0.37965
1459998192.3	5.56424	9.97257	0.97228	5.64068	9.92626	1.48875	0.52415
1459998192.38	5.66485	10.03597	0.98829	5.64079	9.92634	1.48882	0.51297
1459998192.5	5.83982	9.69223	1.45774	5.64071	9.92625	1.48878	0.30883
1459998192.58	5.56663	10.06676	1.19797	5.64076	9.92632	1.48878	0.33134
1459998192.66	5.58947	10.03870	0.98367	5.64069	9.92627	1.48871	0.51993
1459998192.74	5.59337	10.02391	0.98622	5.64068	9.92622	1.48878	0.51414
1459998192.82	5.61887	10.00655	1.07836	5.64075	9.92635	1.48878	0.41875
1459998192.9	5.91535	9.75003	1.24585	5.64075	9.92636	1.48877	0.40683
1459998192.98	5.68737	10.01503	1.05386	5.64074	9.92631	1.48876	0.44630
1459998193.06	5.88690	9.74799	1.66062	5.64082	9.92633	1.48874	0.34915
1459998193.14	5.73546	9.86307	1.11835	5.64073	9.92630	1.48878	0.38754
1459998193.22	5.57205	9.96920	1.11315	5.64076	9.92630	1.48876	0.38425
1459998193.3	5.53885	10.04381	1.22273	5.64075	9.92631	1.48876	0.30816
1459998193.38	5.54084	10.13037	1.10893	5.64065	9.92629	1.48880	0.44262
1459998193.5	5.66243	9.95132	1.24759	5.64079	9.92675	1.48881	0.24344
1459998193.58	5.66244	9.91681	0.80038	5.64535	9.93467	1.48935	0.68941
1459998193.66	5.64920	9.90736	0.96533	5.64968	9.94189	1.48957	0.52537
1459998193.74	5.61454	10.09569	1.11728	5.65108	9.94458	1.48944	0.40332
1459998193.82	5.62102	9.96941	1.07907	5.65017	9.94446	1.48940	0.41212
1459998193.9	5.59415	10.01985	1.03727	5.65699	9.94495	1.48976	0.46293
1459998193.98	5.61992	9.98744	1.11813	5.66779	9.94872	1.49003	0.37696
1459998194.06	5.62326	10.01242	1.28404	5.66666	9.95302	1.49501	0.22343
1459998194.14	5.59090	10.07550	1.31584	5.66124	9.96142	1.51793	0.24249
1459998194.22	5.58736	10.04352	1.38956	5.64668	9.97417	1.56831	0.20070
1459998194.3	5.52778	10.07319	1.41627	5.62162	9.98880	1.63314	0.25091
1459998194.38	5.55151	10.01140	1.69583	5.57631	10.00943	1.72719	0.04003
1459998194.5	5.49192	10.10521	1.78461	5.48672	10.04999	1.89370	0.12238
1459998194.58	5.34722	10.15402	1.66626	5.40317	10.07579	2.02386	0.37031
1459998194.66	5.35892	10.14181	1.85132	5.30680	10.08960	2.15441	0.31194
1459998194.74	5.07904	10.14697	2.14658	5.21718	10.09313	2.26793	0.19159
1459998194.82	4.99006	10.19094	2.12774	5.12474	10.08698	2.38317	0.30690
1459998194.9	5.00683	10.18282	2.14470	5.05279	10.07591	2.48181	0.35663
1459998194.98	4.94576	10.05822	2.24926	4.98543	10.05656	2.59057	0.34362
1459998195.06	4.81677	10.11150	2.60136	4.92193	10.04474	2.68757	0.15149
1459998195.14	4.78865	10.16217	2.15263	4.85736	10.04642	2.75040	0.61274
1459998195.22	4.73405	10.16577	2.18189	4.78458	10.04867	2.76849	0.60030
1459998195.3	4.57896	10.15228	2.30708	4.71643	10.04310	2.72298	0.45143
1459998195.38	4.62125	10.08993	1.62398	4.63322	10.02803	2.60798	0.98601
1459998195.5	4.40294	10.03881	1.99544	4.49374	10.00153	2.37765	0.39462
1459998195.58	4.30924	9.98235	1.77980	4.36499	9.98103	2.21043	0.43422
1459998195.66	4.01777	9.95310	1.77767	4.21427	9.95390	2.06642	0.34927
1459998195.74	3.96224	9.93638	1.72485	4.06605	9.92576	1.96369	0.26065
1459998195.82	3.72090	9.85824	1.59731	3.90294	9.88788	1.86684	0.32660
1459998195.9	3.56940	9.83094	1.42374	3.76680	9.84511	1.79459	0.42034
1459998195.98	3.58439	9.69089	1.48370	3.62953	9.78259	1.73225	0.26875
1459998196.06	3.49203	9.63953	1.60167	3.50808	9.70211	1.69663	0.11486
1459998196.14	3.51694	9.34204	1.68839	3.41216	9.61172	1.68822	0.28932
1459998196.22	3.38057	9.39853	1.02330	3.33322	9.48566	1.70804	0.69188
1459998196.3	3.27458	9.27432	1.67601	3.29237	9.34541	1.75792	0.10991
1459998196.38	3.23520	9.08727	1.71352	3.27404	9.16678	1.84753	0.16059
1459998196.5	3.28943	8.83463	1.88115	3.27412	8.90780	2.01806	0.15599
1459998196.58	3.30006	8.68916	2.10110	3.29493	8.74939	2.15778	0.08287
1459998196.66	3.32636	8.61977	2.18807	3.33471	8.63931	2.32454	0.13812
1459998196.74	3.45535	8.55814	2.39523	3.38326	8.57327	2.47753	0.11045
1459998196.82	3.50509	8.40289	2.56582	3.43393	8.50421	2.63125	0.14004
1459998196.9	3.55076	8.42023	2.47110	3.47134	8.43296	2.73935	0.28005
1459998196.98	3.67958	8.48042	2.43536	3.51554	8.35481	2.80177	0.42065
1459998197.06	3.59212	8.27998	2.49675	3.56793	8.27955	2.78659	0.29085
1459998197.14	3.73492	8.19772	2.39622	3.62710	8.21192	2.70393	0.32636
1459998197.22	3.84048	8.03542	2.37713	3.70809	8.11251	2.57122	0.24726
1459998197.3	3.97666	7.97857	2.00403	3.79408	7.98866	2.45335	0.48510
1459998197.38	4.03776	7.77350	2.04466	3.90594	7.83689	2.32857	0.31937
1459998197.5	4.26372	7.53925	1.85802	4.09258	7.63628	2.16498	0.36460
1459998197.58	4.33981	7.49457	1.86321	4.24113	7.52665	2.05902	0.22160
1459998197.66	4.36558	7.55840	1.47888	4.39885	7.45196	1.96794	0.50162
1459998197.74	4.75365	7.37457	1.68698	4.54795	7.41133	1.88913	0.29074
1459998197.82	4.90362	7.31520	1.51611	4.72224	7.38299	1.80838	0.35059
1459998197.9	5.23294	7.32004	1.55980	4.88459	7.36752	1.75156	0.40047
1459998197.98	5.25521	7.23394	1.44781	5.08193	7.34670	1.71228	0.33568
1459998198.06	5.49214	7.27825	1.34252	5.29231	7.32918	1.71120	0.42243
1459998198.14	5.83971	7.26994	1.52474	5.47987	7.32432	1.75188	0.42900
1459998198.22	5.83679	7.31811	1.58861	5.67829	7.33676	1.83535	0.29386
1459998198.3	5.99746	7.38831	1.65088	5.84720	7.35670	1.92911	0.31778
1459998198.38	6.19263	7.39387	1.94899	6.02465	7.38083	2.05111	0.19702
1459998198.5	6.35738	7.36889	1.95386	6.20914	7.41565	2.28228	0.36335
1459998198.58	6.45705	7.45717	2.04032	6.30672	7.45648	2.42898	0.41672
1459998198.66	6.52234	7.52831	2.33838	6.41425	7.50667	2.52911	0.22029
1459998198.74	6.67671	7.59782	2.29154	6.52316	7.55291	2.58683	0.33584
1459998198.82	6.69580	7.68054	2.35882	6.64636	7.60973	2.60283	0.25884
1459998198.9	6.93561	7.55987	2.38609	6.75456	7.66406	2.55972	0.27163
1459998198.98	7.07588	7.71315	1.33733	6.87940	7.73013	2.44971	1.12972
1459998199.06	7.13328	7.80700	1.37988	7.02741	7.80967	2.31322	0.93933
1459998199.14	7.28862	7.94089	1.69557	7.17388	7.89742	2.18944	0.50888
1459998199.22	7.46272	8.14688	1.49887	7.34009	8.00266	2.07204	0.60362
1459998199.3	7.59917	8.20867	1.74316	7.47504	8.09196	1.97933	0.29122
1459998199.38	7.66312	8.31335	1.57548	7.61202	8.18923	1.90111	0.35220
1459998199.5	8.04667	8.30950	1.13296	7.80615	8.34771	1.84884	0.75617
1459998199.58	7.95549	8.59478	1.41092	7.94359	8.47506	1.84137	0.44695
1459998199.66	8.13241	8.72977	1.31661	8.08276	8.61484	1.85039	0.54827
1459998199.74	8.27000	8.88755	1.67373	8.20391	8.73961	1.86963	0.25423
1459998199.82	8.36705	9.03503	1.61171	8.33577	8.87504	1.89981	0.33102
1459998199.9	8.61286	9.05941	1.32661	8.45608	8.98989	1.93360	0.63076
1459998199.98	8.71497	9.17428	1.80937	8.59356	9.11211	1.98632	0.22342
1459998200.06	8.90040	9.18330	1.99495	8.72525	9.20781	2.06141	0.18893
1459998200.14	8.96463	9.38461	1.57761	8.84182	9.27184	2.14496	0.59135
1459998200.22	8.99803	9.43822	1.54044	8.97072	9.32021	2.24670	0.71658
1459998200.3	9.13828	9.44285	1.82669	9.08380	9.34435	2.33840	0.52395
1459998200.38	9.24278	9.46359	2.28935	9.20262	9.35210	2.43805	0.19015
1459998200.5	9.42725	9.41905	2.28131	9.34851	9.32992	2.57163	0.31373
1459998200.58	9.55331	9.32422	1.61033	9.45545	9.30825	2.66913	1.06343
1459998200.66	9.73881	9.30387	2.23871	9.57579	9.28240	2.75593	0.54273
1459998200.74	9.86009	9.23273	2.56521	9.68532	9.25171	2.80797	0.29973
1459998200.82	9.97111	9.29170	2.36627	9.80262	9.20765	2.81873	0.49008
1459998200.9	9.99886	9.15238	2.42088	9.89771	9.15392	2.77665	0.36987
1459998200.98	10.26601	8.93861	2.17487	9.99716	9.07792	2.67902	0.58809
1459998201.06	10.23759	8.99532	1.92369	10.10651	8.97752	2.55916	0.64910
1459998201.14	10.32351	8.84912	1.76004	10.21139	8.87115	2.44473	0.69415
1459998201.22	10.40780	8.70217	1.57167	10.31869	8.74495	2.32155	0.75636
1459998201.3	10.55376	8.46173	1.20752	10.39651	8.62935	2.21893	1.03719
1459998201.38	10.47929	8.49312	1.70272	10.45159	8.50759	2.12373	0.42217
1459998201.5	10.51593	8.21176	1.23055	10.48533	8.33890	2.01890	0.79913
1459998201.58	10.48718	8.12389	1.39945	10.47321	8.21487	1.94555	0.55380
1459998201.66	10.47165	7.92903	1.40848	10.42819	8.08262	1.87124	0.48952
1459998201.74	10.30433	7.84848	1.09513	10.35823	7.95705	1.81106	0.72612
1459998201.82	10.20937	7.75966	1.00070	10.25181	7.82364	1.74936	0.75258
1459998201.9	10.07423	7.60148	1.59488	10.13250	7.71634	1.69736	0.16460
1459998201.98	9.86421	7.56353	1.28815	9.97542	7.60839	1.65484	0.38581
1459998202.06	9.73877	7.42311	1.01455	9.80020	7.50001	1.63637	0.62957
1459998202.14	9.50811	7.43400	1.36794	9.63109	7.40560	1.64117	0.30097
1459998202.22	9.34161	7.33733	1.13740	9.43698	7.31319	1.67216	0.54374
1459998202.3	9.18410	7.29733	1.62756	9.25991	7.24937	1.72870	0.13518
1459998202.38	8.96218	7.13973	1.23250	9.06248	7.21232	1.82448	0.60479
1459998202.5	8.70513	7.14947	1.45436	8.79377	7.19674	2.00911	0.56377
1459998202.58	8.47920	7.21089	1.67922	8.60669	7.20018	2.16688	0.50416
1459998202.66	8.43875	7.17220	1.87058	8.43170	7.23618	2.33609	0.46995
1459998202.74	8.21274	7.29409	2.13187	8.29742	7.29484	2.50757	0.38513
1459998202.82	8.10236	7.42565	2.17284	8.17093	7.37376	2.70461	0.53868
