11.98 9.57 10.21 X X 8.31 X X 9.54 7.88 X X 10.74 X 10.39 X 12.34 X 
12.06 9.59 10.14 X X 8.29 X X 9.59 8.37 X X 10.80 X 10.41 X 12.35 X 
11.94 9.49 10.21 X X 8.31 X X 9.52 7.76 X X 10- 8.67 9.22 X X 8.72 X X 8.98 X X X 10.19 X 9.50 X 11.59 X 
11.42 8.72 9.31 X X 8.68 X X 9.07 X X X 10.20 X 9.53 X 11.62 X 
11.27 8.74 9.26 X X 8.66 X X 9.12 X X X 10.19 X 9.49 X 11.56 X 
- 8.70 9.22 X X X X X 9.02 X X X 10.22 X 9.56 X 11.65 X 
11.30 8.69 9.25 X X 8.68 X X 8.99 X X X 10.22 X 9.51 X 11.65 X 
11.28 8.68 9.23 X X 8.66 X X 9.01 X X X 10.20 X X X 11.60 X 
X 8.61 9.30 X X 8.68 X X 9.01 X X X 10.22 X 9.54 X 11.68 X 
- 8.69 9.31 X X 8.63 X X 9.02 X X X 10.23 X 9.51 X 11.59 X 
- 8.66 9.25 X X 8.62 X X 9.01 X X X 10.21 X 9.48 X 11.60 X 
- 8.68 9.30 X X 8.74 X X 9.07 X X X 10.25 X 9.54 X 11.65 X 
X 8.70 9.23 X X 8.61 X X 9.03 X X X 10.26 X 9.51 X 11.63 X 
- 8.69 9.24 X X 8.68 X X 9.05 X X X 10.21 X 9.51 X - X 
11.42 8.70 9.27 X X 8.65 X X 8.98 X X X 10.23 X 9.54 X 11.59 X 
11.34 8.66 9.24 X X 8.64 X X 8.98 X X X 10.17 X X X 11.58 X 
- 8.65 9.25 X X 8.61 X X 8.98 7.68 X X 10.22 X 9.51 X 11.67 X 
11.38 8.69 9.23 X X 8.69 X X 9.00 7.65 X X 10.24 X 9.52 X 11.60 X 
11.14 8.67 9.18 X X 8.64 X X 9.07 7.71 X X 10.19 X 9.53 X 11.66 X 
11.25 8.72 9.32 X X 8.67 5.36 X 8.97 7.67 X X 10.19 X 9.51 X 11.61 X 
11.39 8.64 9.20 X X 8.64 X X 9.05 7.64 X X 10.22 X 9.54 X 11.61 X 
X 8.64 9.24 X X 8.62 X X 9.03 7.70 X X 10.21 X 9.51 X 11.64 X 
11.33 8.76 9.26 X X 8.65 X X 9.00 7.65 X X 10.14 X 9.50 X 11.60 X 
11.31 8.66 9.25 X X 8.55 X X 9.10 7.62 X X 10.25 X 9.52 X 11.56 X 
11.39 8.63 9.27 X X 8.58 X X 9.01 7.71 X X 10.17 X 9.48 X 11.60 X 
11.39 8.69 9.21 X X X X X 9.02 7.63 X X 10.27 X 9.46 X 11.62 X 
11.37 8.63 9.31 X X 8.68 X X 9.04 7.64 X X 10.25 X X X 11.62 X 
11.22 8.73 9.15 X X 8.65 X X 8.96 7.66 X X 10.20 X 9.45 X 11.58 X 
11.37 8.64 9.34 X X 8.63 X X 9.02 7.61 X X 10.20 X 9.53 X 11.63 X 
- 8.68 9.23 X X 8.71 X X 9.04 7.68 X X 10.23 X 9.44 X 11.61 X 
11.33 8.60 9.25 X X 8.74 X X X 7.50 X X 10.23 X 9.49 X 11.62 X 
X X X X X X X X 9.07 7.62 X X X X 9.48 X X X 
X X 9.22 X X X X X 9.01 7.71 X X X X X X X X 
X X X X X X X X X X X X X X X X X X 
X X X X X 8.52 X X X 7.56 X X X X 9.48 X X X 
X - 9.30 X X X X X 9.05 7.61 X X X X 9.48 X X X 
X 8.62 9.20 X X 8.62 X X 9.03 7.50 X X X X 9.51 X 11.54 X 
X 8.62 9.18 X X X X X 9.00 7.60 X X X X 9.52 X X X 
X X 9.24 X X 8.59 X X 9.01 7.62 X X X X 9.49 X 11.57 X 
X 8.64 9.30 X X 8.61 X X X 7.55 X X X X 9.51 X 11.63 X 
X 8.72 9.33 X X X X X 8.99 7.60 X X X X 9.47 X 11.60 X 
X X 9.21 X X X X X 9.10 7.64 X X X X 9.51 X 11.52 X 
X 8.60 9.19 X X X X X 8.96 7.71 X X X X 9.47 X 11.60 X 
X 8.66 9.25 X X 8.62 X X 9.04 X X X X X 9.55 X X X 
X X 9.18 X X X X X 9.00 7.62 X X X X 9.54 X 11.62 X 
X X 9.24 X X X X X 8.96 X X X X X 9.45 X 11.63 X 
X 8.61 9.27 X X X X X 8.97 7.53 X X X X 9.58 X X X 
X 8.60 9.20 X X X X X 9.04 7.58 X X X X 9.45 X X X 
X X 9.27 X X X X X X X X X X X X X 11.57 X 
X X 9.21 X X X X X X X X X X X X X X X 
X X X X X X X X X X X X X X X X 11.59 X 
X X X X X X X X 8.97 7.62 X X X X 9.51 X 11.60 X 
X 8.66 9.22 X X X X X 9.01 X X X X X 9.45 X 11.57 X 
X 8.66 9.19 X X X X X 8.91 7.62 X X X X 9.50 X 11.59 X 
X 8.63 9.19 X X X X X X X X X X X X X X X 
X 8.61 9.25 X X X X X 9.05 7.67 X X X X X X X X 
X 8.69 9.27 X X X X X 9.04 7.66 X X X X 9.48 X X X 
X 8.65 9.22 X X X X X 8.97 7.70 X X X X 9.53 X 11.55 X 
X 8.71 9.25 X X X X X 9.01 7.60 X X X X 9.56 X 11.61 X 
X X X X X X X X X X X X X X X X X X 
X 8.66 X X X X X X 8.95 7.61 X X X X 9.54 X 11.59 X 
X 8.51 9.25 X X X X X 8.99 X X X X X 9.51 X 11.58 X 
X 8.64 9.31 X X X X X X 7.52 X X X X 9.47 X 11.60 X 
X 8.63 9.23 X X 8.66 X X 9.06 7.60 X X X X X X X X 
X 8.65 9.27 X X 8.62 X X 9.03 7.59 X X X X 9.54 X 11.59 X 
X X X X X X X X 9.08 7.68 X X X X 9.50 X X X 
X X 9.21 X X X X X 8.97 7.61 X X X X 9.57 X 11.55 X 
X 8.65 9.22 X X X X X 8.94 X X X X X 9.52 X X X 
X 8.79 9.26 X X 8.63 X X 9.01 X X X X X 9.51 X 11.55 X 
X 8.68 9.23 X X X X X X 7.53 X X X X 9.54 X X X 
X 8.62 9.16 X X X X X 9.01 7.48 X X X X 9.52 X 11.60 X 
X 8.65 9.18 X X X X X 9.06 7.50 X X X X 9.52 X 11.63 X 
X X X X X X X X X X X X X X X X X X 
X X X X X X X X 8.95 X X X 10.16 X 9.55 X X X 
X X X X X X X X 9.01 7.62 X - X X X X X X 
X 8.62 9.22 X X X X X 8.99 7.64 X X X X X X X X 
X 8.58 X X X X X X X X X X X X X X X X 
X X X X X X X X X X X X X X X X X X 
X 8.52 9.23 X X - X X X 7.56 X X X X X X 11.60 X 
X 8.62 9.17 X X X X X 9.03 7.68 X X 10.18 X X X 11.54 X 
X 8.66 9.27 X X X X X 8.97 7.61 X X 10.23 X X X 11.57 X 
X X X X X X X X X X X X X X X X X X 
X 8.70 9.20 X X 8.61 X X 9.05 7.52 X X X X X X X X 
X 8.70 9.21 X X X X X 9.01 7.65 X X X X X X 11.56 X 
X 8.69 9.14 X X X X X X X X X X X X X X X 
X X X X X X X X 8.98 7.61 X X X X X X 11.60 X 
X 8.72 9.19 X X 8.59 X X X X X X X X X X X X 
X X X X X X X X X X X X X X X X X X 
X 8.64 X X X 8.67 X X X X X X X X X X 11.54 X 
X X X X X X X X X X X X X X X X X X 
X 8.65 X X X 8.54 X X X X X X X X X X X X 
X 8.57 X X X 8.65 X X X X X X X X X X 11.62 X 
X 8.67 X X X X X X X X X X X X X X 11.56 X 
X X X X X X X X X X X X X X X X X X 
X X X X X X X X X X X X X X X X X X 
X X X X X X X X X X X X X X X X 11.63 X 
X 8.59 X X X X X X X X X X X X 9.50 X 11.63 X 
X 8.60 X X X X X X X X X X X X 9.55 X X X 
X 8.62 X X X X X X X X X X X X X X X X 
X 8.67 X X X X X X X X X X X X 9.55 X X X 
X 8.68 X X X X X X X X X X X X 9.51 X X X 
X 8.65 X X X X X X X X X X X X 9.56 X X X 
X 8.56 X X X X X X X X X X X X 9.49 X 11.59 X 
X 8.67 X X X X X X X X X X X X 9.55 X 11.63 X 
X 8.53 X X X X X X X X X X X X 9.51 X X X 
X X X X X X X X X X X X X X 9.57 X X X 
X X X X X X X X X X X X X X 9.56 X 11.59 X 
X - X X X X X X X X X X X X - X X X 
X X X X X X X X X X X X X X 9.53 X X X 
X 8.61 X X X X X X X X X X X X 9.53 X X X 
X 8.61 X X X X X X X X X X 10.14 X 9.54 X 11.60 X 
X 8.58 X X X X X X X X X X X X 9.50 X X X 
X X X X X X X X X X X X X X 9.52 X 11.58 X 
X 8.69 X X X X X X - X X X 10.16 X 9.54 X 11.63 X 
X 8.69 X X X X X X X X X X X X 9.57 X 11.60 X 
X X X X X X X X 8.96 - X X 10.18 X X X X X 
11.31 8.69 X X X X X X 8.98 7.63 X X X X 9.54 X 11.59 X 
X X 9.24 X X X X X 8.98 7.64 X X X X 9.55 X 11.61 X 
X X 9.21 X X X X X 9.01 X X X 10.12 X 9.57 X 11.62 X 
X X 9.28 X X X 5.28 X X 7.64 X X X X 9.52 X 11.58 X 
X X X X X X 5.26 X 8.92 X X X X X 9.56 X X X 
X X 9.24 X X 8.71 X X 9.00 X X X X X 9.56 X 11.61 X 
X 8.66 9.21 X X 8.58 X X 8.97 X X X X X 9.52 X 11.58 X 
X 8.65 9.18 X X 8.57 X X X 7.49 X X X X 9.54 X 11.65 X 
X 8.51 9.21 X X X X X X 7.55 X X X X 9.50 X X X 
X 8.80 9.18 X X 8.64 X X X 7.49 X X X X 9.51 X 11.63 X 
X 8.65 9.19 X X X X X X 7.57 X X X X 9.62 X 11.68 X 
X X 9.16 X X X X X X X X X X X 9.51 X X X 
X X X X X X X X 9.00 7.65 X X X X 9.55 X 11.63 X 
X 8.62 9.23 X X X X X 9.02 7.39 X X X X 9.52 X 11.59 X 
X X 9.22 X X 8.56 X X 8.92 X X X X X 9.62 X 11.59 X 
X X X X X X X X 8.99 X X X X X 9.57 X 11.57 X 
X X X X X X X X 9.02 7.59 X X X X X X X X 
X X X X X X X X X X X X X X X X X X 
X X X X X X X X 8.97 X X X X X 9.51 X X X 
X X X X X X X X 9.04 7.57 X X X X 9.58 X X X 
X 8.58 9.24 X X 8.60 X X 9.01 X X X X X 9.56 X X X 
X X 9.17 X X 8.54 X X 9.02 7.68 X X X X 9.60 X 11.61 X 
X 8.63 X X X X X X 8.96 7.70 X X X X 9.53 X X X 
X X X X X X X X 8.98 7.55 X X X X 9.59 X X X 
X X X X X X X X 8.92 X X X X X X X X X 
X X X X X X X X 9.06 7.62 X X X X 9.51 X X X 
X X 9.13 X X - X X 9.01 X X X X X 9.52 X X X 
11.35 8.63 9.18 X X X X X 8.98 7.55 X X 10.07 X 9.55 X X X 
X X X X X X X X 9.00 X X X X X 9.55 X X X 
X X X X X X X X X X X X X X X X X X 
X 8.61 9.19 X X 8.57 X X 8.98 7.57 X X X X 9.45 X X X 
X 8.59 9.25 X X 8.66 X X X 7.52 X X X X 9.57 X X X 
11.31 8.63 X X X X X X 9.04 7.75 X X 10.42 X 9.51 X X X 
11.26 8.63 X X X X X X 9.00 7.63 X X X X 9.58 X X X 
X X 9.11 X X X X X 8.98 7.60 X X X X 9.50 X X X 
X X X X X X X X X X X X X X 9.46 X X X 
X X X X X X X X 9.01 7.61 X X X X 9.53 X X X 
X X 9.23 X X X X X 8.92 7.53 X X X X 9.56 X X X 
X X X X X 8.68 X X X 7.63 X X X X 9.56 X X X 
X 9.33 9.25 X X 8.71 X X 9.07 7.62 X X X X 9.55 X X X 
X X 9.22 X X X X X 8.94 7.58 X X X X 9.51 X X X 
X 8.63 9.18 X X 8.71 X X 8.94 7.66 X X 10.25 X 9.44 X X X 
X X 9.20 X X 8.63 X X X 7.59 X X X X 9.55 X X X 
X 8.61 9.21 X X X X X X 7.59 X X X X 9.53 X X X 
X 8.64 9.21 X X X X X X X X X X X 9.55 X X X 
X X X X X X X X 9.00 X X X X X X X X X 
X X X X X X X X X X X X X X X X X X 
X 8.58 X X X X X X 8.96 X X X X X X X X X 
X X X X X X X X X X X X X X X X X X 
X 8.63 X X X X X X 8.99 X X X X X X X X X 
