#Time	X	Y	Z	22:0.212:8.661:4.047	23:12.704:3.873:2.398	24:11.649:0.058:0.333	26:12.704:15.277:1.494	27:0.719:3.864:0.068	28:12.704:9.745:3.695	2b:0.717:3.87:2.522	2c:2.312:0.052:1.369	2e:8.822:15.64:3.91	30:12.61:9.768:0.064	3f:7.05:0.064:3.295
1459999086.9   3.52424447595  10.1011051326  1.10692790591    4.67510085181  11.2642519853  0              10.5481391531  7.07193880366  0  7.04489429734  9.86425572391  8.14760041435  0              10.854632466
1459999086.98  3.47353735349  10.1812884848  0.94782309934    4.75633720055  11.2822913493  0              10.6387886652  0              0  7.12002087153  10.3012569998  0              0              10.8611690001
1459999087.06  3.540959125    10.1578532721  1.14200951199    4.67019952729  11.2244888862  0              10.4769384339  7.00919155941  0  7.02295251529  0              8.12181256052  0              10.8552380307
1459999087.14  3.61408753377  10.1988442038  1.26494141059    4.69323970572  11.089148129   0              10.5223146395  7.0957844455   0  7.05799961455  0              7.93326650365  0              10.9123448277
1459999087.22  3.53911302808  10.1683422307  1.1813909207     4.6839614592   11.2186120588  0              10.5883376447  7.09469037654  0  7.04545915355  0              0              0              10.8060363114
1459999087.3   3.58097919123  10.1472057382  1.27230983838    4.7302550574   11.2431208912  0              10.5646565168  7.01438642159  0  6.91140595499  0              7.88145839224  0              10.770168194
1459999087.38  3.60372951077  10.1747776061  1.02243437336    4.84537834103  11.2212895116  0              10.5170827029  7.0046778259   0  0              0              8.00668866538  0              10.8392252536
1459999087.46  3.56512760698  10.2284982768  1.18260941876    4.74892126791  11.2698879808  0              10.4673452098  7.1482621426   0  6.99874717529  0              8.00389091407  0              10.8876161682
1459999087.58  2.81714072108  10.9108695391  0.107242041997   4.64651036288  13.0197517653  0              10.6092449401  6.86717444072  0  8.83094745305  9.74444147047  0              9.2019922989   12.6149162381
1459999087.66  3.47640312936  10.1018791548  0.957477318459   4.77700298799  11.2114865267  13.1035797145  10.6094580594  7.03734671141  0  7.02981478142  9.861188855    0              9.18971446922  10.8808791265
1459999087.74  3.52628476083  10.1440811346  1.01840903933    4.74057567345  11.2278508619  13.1218912055  10.5681587839  6.94144557499  0  7.06591317594  10.1074486404  8.15308715952  9.03081103928  10.8321004877
1459999087.82  3.47049090281  10.1762630067  1.10719446328    4.67201140898  11.2753925868  0              10.5347747489  7.05451049704  0  7.02982684004  10.0699030892  0              9.25214732852  10.9511825759
1459999087.9   3.47916280096  10.200379724   1.1705998812     4.62463162538  11.2486611271  13.0824049108  10.5362285208  7.00489986012  0  7.05237610328  10.2020030951  8.1059786078   0              10.9284112315
1459999087.98  3.55044991067  10.3040355019  1.20541299971    4.71105662927  11.2238493613  13.0096954817  10.5073050723  7.0495735863   0  7.00288527208  10.7616066479  7.99437766044  0              10.9090689064
