,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_11013,Marker_11013,Marker_11013,Marker_11177,Marker_11177,Marker_11177,Marker_11179,Marker_11179,Marker_11179,Marker_11180,Marker_11180,Marker_11180,Marker_11181,Marker_11181,Marker_11181,Marker_11182,Marker_11182,Marker_11182,Marker_11183,Marker_11183,Marker_11183,Marker_11184,Marker_11184,Marker_11184,Marker_11185,Marker_11185,Marker_11185,Marker_11186,Marker_11186,Marker_11186,Marker_11188,Marker_11188,Marker_11188,Marker_11189,Marker_11189,Marker_11189
,,"8392B20CF49E35702B05","8392B20CF49E35702B05","8392B20CF49E35702B05","8392B20CF49E35702BA9","8392B20CF49E35702BA9","8392B20CF49E35702BA9","8392B20CF49E35702BAB","8392B20CF49E35702BAB","8392B20CF49E35702BAB","8392B20CF49E35702BAC","8392B20CF49E35702BAC","8392B20CF49E35702BAC","8392B20CF49E35702BAD","8392B20CF49E35702BAD","8392B20CF49E35702BAD","8392B20CF49E35702BAE","8392B20CF49E35702BAE","8392B20CF49E35702BAE","8392B20CF49E35702BAF","8392B20CF49E35702BAF","8392B20CF49E35702BAF","8392B20CF49E35702BB0","8392B20CF49E35702BB0","8392B20CF49E35702BB0","8392B20CF49E35702BB1","8392B20CF49E35702BB1","8392B20CF49E35702BB1","8392B20CF49E35702BB2","8392B20CF49E35702BB2","8392B20CF49E35702BB2","8392B20CF49E35702BB4","8392B20CF49E35702BB4","8392B20CF49E35702BB4","8392B20CF49E35702BB5","8392B20CF49E35702BB5","8392B20CF49E35702BB5"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
34,0.283333,-1.028153,0.179306,-2.285226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.291667,-1.028006,0.179137,-2.285290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.300000,-1.028193,0.179309,-2.285254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.308333,-1.028069,0.179282,-2.285276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.316667,-1.027983,0.179173,-2.285302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.325000,-1.027998,0.179296,-2.285181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.333333,-1.028026,0.179427,-2.285266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.341667,-1.028125,0.179292,-2.285235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.350000,-1.027994,0.179281,-2.285368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.358333,-1.027954,0.179308,-2.285299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.366667,-1.027876,0.179199,-2.285231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.375000,-1.028072,0.179442,-2.285190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.383333,-1.028104,0.179452,-2.285251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.391667,-1.028081,0.179296,-2.285248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.400000,-1.028260,0.179351,-2.285201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.408333,-1.028312,0.179483,-2.285190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.416667,-1.028268,0.179404,-2.285264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.425000,-1.028112,0.179358,-2.285303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.433333,-1.028017,0.179345,-2.285181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.441667,-1.028010,0.179257,-2.285337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.450000,-1.028080,0.179389,-2.285198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.458333,-1.028122,0.179344,-2.285195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.466667,-1.028013,0.179247,-2.285318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.475000,-1.027984,0.179341,-2.285200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.483333,-1.028148,0.179358,-2.285229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.491667,-1.028289,0.179380,-2.285223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.500000,-1.028081,0.179183,-2.285189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.508333,-1.028217,0.179355,-2.285287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.516667,-1.027961,0.179218,-2.285306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.525000,-1.027953,0.179353,-2.285231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.533333,-1.028265,0.179409,-2.285259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.541667,-1.028153,0.179495,-2.285201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.550000,-1.028392,0.179650,-2.285152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.558333,-1.027890,0.179238,-2.285314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.566667,-1.027977,0.179316,-2.285314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.575000,-1.027893,0.179106,-2.285364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.583333,-1.028016,0.179425,-2.285242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.591667,-1.028157,0.179404,-2.285192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.600000,-1.028282,0.179421,-2.285260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.608333,-1.028307,0.179453,-2.285257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.616667,-1.027977,0.179327,-2.285292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.625000,-1.028170,0.179298,-2.285281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0.633333,-1.027891,0.179224,-2.285331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0.641667,-1.028041,0.179371,-2.285213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0.650000,-1.028094,0.179238,-2.285279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0.658333,-1.027908,0.179323,-2.285258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0.666667,-1.028208,0.179340,-2.285282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0.675000,-1.028108,0.179455,-2.285293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0.683333,-1.028026,0.179380,-2.285211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0.691667,-1.027916,0.179235,-2.285246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0.700000,-1.028069,0.179308,-2.285301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.708333,-1.027996,0.179283,-2.285340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0.716667,-1.027991,0.179347,-2.285247,,,,-2.269783,4.487566,-1.222268,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0.725000,-1.027769,0.179296,-2.285331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.733333,-1.027846,0.179322,-2.285306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.741667,-1.028139,0.179399,-2.285214,,,,-2.269874,4.487553,-1.222192,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0.750000,-1.028043,0.179328,-2.285319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.758333,-1.028029,0.179245,-2.285291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0.766667,-1.028004,0.179201,-2.285324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0.775000,-1.027832,0.179339,-2.285329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0.783333,-1.027938,0.179413,-2.285250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.791667,-1.027731,0.179162,-2.285428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.800000,-1.028217,0.179332,-2.285129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.808333,-1.028042,0.179361,-2.285302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
