#Time	X	Y	Z	22:0.212:8.661:4.047	23:12.704:3.873:2.398	24:11.649:0.058:0.333	26:12.704:15.277:1.494	27:0.719:3.864:0.068	28:12.704:9.745:3.695	2b:0.717:3.87:2.522	2c:2.312:0.052:1.369	2e:8.822:15.64:3.91	30:12.61:9.768:0.064	3f:7.05:0.064:3.295
1459998255.3   3.01204305421  11.1799008688  0.957672257525    4.85930735057  12.2420111525  14.0959936553  10.62292812    7.75564010116  0  7.88089620577  0              0              9.68889521664  11.993949945
1459998255.38  3.064211231    11.1669150042  1.12780607706     4.80582944832  11.9787198883  14.188781312   10.5665649939  7.72059105754  0  7.83283691192  0              0              0              12.0053112589
1459998255.5   4.12582156984  11.7913108431  0.150393578402    6.51163455249  12.2693049797  13.8143626439  9.2099686128   9.31752382819  0  9.48274569969  11.1375679437  0              9.30559348488  11.7016435725
1459998255.58  2.93891305073  11.1755153037  1.0344968713      4.8457481433   0              14.2370415076  10.6066956985  7.73882417073  0  7.78574438903  11.138054129   0              9.86246643294  11.9008683902
1459998255.66  3.00969441794  11.1807003662  0.963479678682    4.88775321948  12.2426080254  14.0752886801  10.5239899258  7.75913275084  0  7.79856166327  11.1398857899  0              9.78050211941  12.0389062032
1459998255.74  3.0659746408   11.1646786418  1.03271226478     4.86094131735  12.1416681066  14.1233718421  10.6010437483  7.79140835938  0  7.77934751835  0              0              9.59043121055  11.9836802257
1459998255.82  3.37114320241  11.1346753758  0.977615844617    4.83222747525  12.206174715   14.0641278699  10.5355312968  7.76291051084  0  7.82920320468  0              0              8.52801708785  11.9819637861
1459998255.9   3.04691905759  11.0952287811  1.07674964251     4.84584145865  12.0742766585  14.1932733465  10.5878220081  7.69356003847  0  7.71191256735  0              0              9.68664485682  11.7985599589
1459998255.98  2.96950382922  11.1977477621  1.06868871973     4.81129723817  12.1723896879  14.0942885264  10.5877957718  7.76687452571  0  7.8692200367   0              0              9.92366961163  12.0352636674
1459998256.06  3.17296210161  11.1012185403  0.920161219904    4.7644281044   12.2116707518  0              10.4815160828  7.53820636427  0  7.90851008927  0              0              9.21805306178  12.0598169662
1459998256.14  3.37152719714  11.1233878558  0.83238492102     4.92288821771  12.2895951313  14.0756696522  10.6167571009  7.78673834156  0  7.76794956923  0              0              8.37197512423  12.0056787585
1459998256.22  3.0802638206   11.0384390068  0.814696628631    4.86318173457  12.1602772402  13.6466855973  10.5952090723  7.66947887668  0  7.86287636517  0              0              9.72880927349  11.9840683119
1459998256.3   3.21395867639  10.9551799041  0.776747996067    4.92012601625  12.0789712336  13.2348426386  10.5028977315  7.7594887565   0  7.79675275422  0              0              9.69941860961  11.9472018455
1459998256.38  3.00566995463  11.1500915345  1.05253603249     4.81385234395  12.1650334365  14.0517412884  10.5783768727  7.73682640179  0  7.81501943561  0              0              9.82442815892  11.9658732513
1459998256.5   3.61019496533  11.5343162642  0.874875920702    4.92823025561  11.8729119645  0              9.69052983942  7.5140951032   0  9.8519335197   11.1343787968  0              9.32964426877  0
1459998256.58  3.71130154206  10.9689167788  1.10804042087     4.8347680044   0              0              10.4601868265  7.81194362647  0  7.81223618236  11.0975647017  0              8.31358617264  11.9682896294
1459998256.66  3.05324590034  11.1859544322  0.956426204364    4.85967286968  12.2604289264  0              10.6039446706  7.77848853395  0  8.15664654028  11.0573296499  0              0              11.8238491975
1459998256.74  2.97507137828  11.1428669454  1.0828613304      4.79040560914  12.2321181464  0              10.6367387162  7.78446364941  0  7.73414661264  11.0888947168  0              0              11.9469076914
1459998256.82  3.01148936646  11.2039423205  1.10333177977     4.8094098599   12.2192165042  0              10.5662690536  7.82192469415  0  7.82931534506  11.1399444823  0              0              12.0216230496
1459998256.9   3.02474839011  11.1130431307  0.975872457252    4.86202710821  12.1805219479  0              10.6009482351  7.76624932375  0  7.75326319148  11.0261563204  0              0              11.9517244882
1459998256.98  2.99380477615  11.1540558727  0.971686246006    4.87791379637  0              0              10.6066156788  7.71656186457  0  7.71781453105  11.2339870265  0              0              11.9626538625
1459998257.06  3.04878976451  11.12278435    0.99115146452     4.82427349691  12.1059109322  0              10.5997148446  7.69649799135  0  7.87322307844  11.0775932295  0              0              11.9633815806
1459998257.14  3.06329558849  11.1554813806  1.17171482372     4.80384852512  12.1579951908  0              10.5829088201  7.83006918653  0  0              11.1544298486  0              0              11.8603262289
1459998257.22  3.07657360889  11.1061298042  0.999765125702    4.87712463985  12.1900676692  0              10.5644537392  7.81192780236  0  7.81924924786  10.9736773609  0              0              11.8445313045
1459998257.3   3.0327758601   11.2068081486  1.1057652761      4.7899773629   12.1545005805  0              10.5590033344  7.80890218064  0  7.905165546    11.1024325195  0              0              12.0723533068
1459998257.38  3.05489071562  11.0997585873  1.09266180933     4.79504177333  0              0              10.5651421237  7.79041750257  0  0              10.9595469062  0              0              11.9515840377
1459998257.5   2.77805748278  11.9843022838  -0.0440631119376  6.43621206298  12.3209858126  0              10.3117864713  9.633585863    0  7.82861380878  11.0058410915  0              11.0244638512  13.6368429963
1459998257.58  3.31427472021  11.0678678746  0.959708567755    4.85258673838  11.9736777782  0              10.6090683085  7.75134282996  0  7.86007244834  11.1078863209  0              9.01493361737  11.9511665891
1459998257.66  3.54225079418  10.9223075865  0.744227895041    4.84499938467  12.2069048302  13.483395495   10.5292421523  7.56209707994  0  7.78292237203  11.0338634815  0              8.14807932859  11.8951973793
1459998257.74  3.53251258665  11.0270009528  1.04264719365     4.79013253726  12.1316999427  14.1137344933  10.5155968106  7.79157591469  0  7.66856948514  10.8872007099  0              7.95612304669  11.8658716051
1459998257.82  3.0753570773   11.1436093417  1.1277894931      4.81181138228  12.1144739423  14.0811118173  10.5168818415  7.76673665699  0  7.77424019402  11.0925809899  0              0              11.9255086845
1459998257.9   2.96528975935  11.1176065417  0.858326462137    4.91593323836  0              14.1870338066  10.5988688043  7.70868580323  0  7.79674863192  10.9378155937  0              0              11.9756366766
1459998257.98  3.03902068708  11.1747270971  1.03350029838     4.85254956122  0              14.1197833526  10.5251828111  7.76260860172  0  7.83695126286  11.1014463057  0              0              11.9813645601
1459998258.06  3.01859196621  11.1117102707  0.839225864457    4.89603402988  12.2110220875  13.999294977   10.5777373688  7.69379975886  0  7.84614523566  10.9956563543  0              0              12.0384300522
1459998258.14  3.02022183878  11.1458163956  0.979101190867    4.81227127926  12.2536118737  13.9949337626  10.596706432   7.73445592419  0  7.92819480065  11.0713899087  0              0              11.947011598
1459998258.22  3.05568352135  11.0798599673  0.834014619545    4.8456344426   12.207322051   14.0122625687  10.5689940496  7.70273861808  0  8.15051236187  10.6855756566  0              0              11.9046885078
1459998258.3   3.34430071199  10.8606459956  0.650640876458    4.86640509933  12.2483894378  12.7234333742  10.5106261215  7.77232023562  0  7.83758195882  0              0              0              11.9740836058
1459998258.38  2.99547212906  11.118149495   0.940371519282    4.8526676807   0              14.068741499   10.6060063314  7.69768848201  0  7.7824709229   11.0582391598  0              0              11.9752247798
1459998258.5   3.34649229683  11.197900674   -1.30268495709    6.66097842294  12.3085726545  14.170593093   10.1154214475  7.75626179026  0  9.7425371297   11.1242535861  0              10.3736808121  11.7494465918
1459998258.58  3.3925841447   11.1976584815  1.11478167737     4.83823352422  11.964761103   14.6111901673  10.6473716355  7.82890110582  0  7.84632662572  11.1139895312  0              8.2876374377   11.9643279065
1459998258.66  2.83801966003  11.1765050057  1.03153968267     4.87396317543  12.1705111619  14.1912380445  10.5942702774  7.76537378286  0  7.86004118322  11.0592119508  0              10.3697487893  11.9114647128
1459998258.74  2.96365690171  11.2223179928  1.08846455432     4.81726406461  12.26994391    14.2600712791  10.602722707   7.76724059047  0  7.89438302605  0              0              0              11.9231065886
1459998258.82  2.95423884818  11.1846968259  1.0437977941      4.85637943568  12.2371916493  14.1312219684  10.5407152916  7.75144019583  0  7.82305866138  0              0              9.97869012307  11.931505759
1459998258.9   3.01652125583  11.1979531643  1.03581135706     4.84725555874  12.2503835553  14.1008863048  10.5635216346  7.78937123682  0  7.85545037466  0              0              0              11.977849452
1459998258.98  3.6987242931   11.0527586799  1.07816893332     4.87006207108  0              14.2907998903  10.5956163724  7.77003936222  0  7.78908992661  0              0              7.70852375928  11.9267159016
1459998259.06  3.05872972278  11.2455621009  1.10555462819     4.92748611471  12.0243217973  14.3837935157  10.5339089691  0              0  7.84743122795  0              0              0              11.9730939429
1459998259.14  3.27176997019  11.1816399546  0.929492969188    4.95927184235  12.1925916994  14.3035111157  10.5871965458  7.79951097498  0  7.8448036585   0              0              8.81363763656  11.889422925
1459998259.22  3.7969825474   10.8601146486  0.701240338242    4.83610537766  12.0403255678  13.1499678412  10.6137500415  7.73795249068  0  7.91488724986  0              0              7.56477747212  11.952831805
1459998259.3   3.83663444947  11.0626590071  0.793317377036    4.88240225746  12.1012827953  14.0807404986  10.5646940439  7.72438675363  0  7.8411157398   0              0              6.84832982526  12.0805953986
1459998259.38  4.74337813568  9.1209775261   -0.849541383782   4.88666470648  12.1311976558  7.16025892908  10.6213275334  7.70207747081  0  7.88464967746  0              0              0              11.9132573098
1459998259.5   3.29948000241  12.2379815836  2.46143176498     4.64860954479  13.7333492172  14.1358426609  9.15456548941  9.46933004765  0  9.3503540751   11.1453096557  0              10.2488600912  0
1459998259.58  3.39119363548  10.9018361029  0.680912808299    4.87539809802  12.2270504785  13.1128234201  10.5469129642  7.69800575356  0  7.7380016187   10.9532421987  0              8.87048474733  12.0213452308
1459998259.66  3.0082756185   11.1214409002  0.873967823109    4.90099523221  12.1692295258  14.0870522045  10.5859018011  7.6469320499   0  7.79646242532  11.1076663579  0              0              11.9951830399
1459998259.74  2.98922059108  11.1239803049  0.891901725772    4.86668786748  12.2546477104  14.0753065475  10.6503059839  7.76924667224  0  7.84920975349  10.9478653674  0              9.70287316112  11.9979107873
1459998259.82  3.07479683885  11.142340446   1.00341831356     4.83646845676  12.1894425857  0              10.4660378587  7.70456955489  0  7.90003462069  11.0306774747  0              9.68954205764  11.9580863923
1459998259.9   3.06085042466  11.1629691968  0.971565411469    4.88179891653  12.2202614309  0              10.5392265705  7.75780374794  0  7.91704886328  11.1027337329  0              0              11.9088716994
1459998259.98  3.25691195882  11.0673658354  1.13254412059     4.86730720714  11.6763294537  0              10.5580809644  7.78669048788  0  7.86777408922  11.0577461766  0              9.57328575166  11.8989759652
1459998260.06  3.03105907415  11.1700518444  0.9081172046      4.91282207571  12.2077935421  0              10.5804063807  7.77099082059  0  7.88633724608  11.0982807148  0              0              12.0031788369
1459998260.14  3.11234674336  11.1468399884  0.993671768723    4.87696870478  12.1748742593  0              10.6045234634  7.86907704011  0  7.81632958641  11.0406258567  0              9.49164420896  0
1459998260.22  3.11053223974  11.1037827944  0.977262908597    4.86284760402  12.0812628495  0              10.6313686551  7.72429283983  0  7.78213352027  11.1588404352  0              9.52606973886  11.9196467886
1459998260.3   2.94181038926  11.1892326788  0.937777297348    4.9435615066   12.1843535095  0              10.5961918616  7.82448021896  0  7.83279178376  11.0953480926  0              10.0184815707  11.9991364816
1459998260.38  3.5059599216   10.7849206485  0.989150526218    4.87320438957  12.2393781102  0              10.5794707498  7.78612280593  0  6.55332876668  11.1179659376  0              7.94986980956  11.8942211126
1459998260.5   3.32984177261  11.5925170402  -0.437547825449   6.52782846432  0              0              10.5007713685  9.42119074726  0  7.26510375291  11.0361871302  0              9.07371282534  13.5125560155
1459998260.58  3.64599804465  11.0240363305  1.01969054348     4.85561447061  0              14.1218430166  10.61476316    7.76620979568  0  7.88421506184  10.9611051797  0              7.94429314092  11.9514464438
1459998260.66  2.89213447037  11.1087731894  0.993420094367    4.79691908775  0              0              10.6146583727  7.75958295276  0  7.68264084991  10.8782666079  0              9.94780679572  12.0578136811
1459998260.74  3.1954331788   11.213765773   1.02264872953     4.90099416639  0              14.0259027367  10.5716591735  7.77509281816  0  7.93271914815  11.4134543767  0              9.36806783869  11.9354391451
1459998260.82  3.64865484587  11.0316141847  1.01770964689     4.86268145838  0              14.0926189656  10.5718258179  7.69116462863  0  7.86539002759  11.1039690543  0              7.98077889695  11.9295474392
1459998260.9   2.99997112113  11.1475427033  1.02683486847     4.82044587201  0              14.025247307   10.6287827983  7.80349673584  0  7.76930320905  11.0820517747  0              9.763025808    0
1459998260.98  3.27146651798  11.1159328412  1.07941417036     4.83643569418  0              14.2059911168  10.5426732219  7.7419662311   0  7.87958808114  11.011206384   0              9.04625475741  11.8850979454
1459998261.06  3.33499721481  11.0615459486  0.936648404257    4.85270978613  0              14.0592212722  10.6110760389  7.69052957471  0  7.82717465472  10.991063959   0              8.77887597817  12.0324485945
1459998261.14  2.96920840655  11.16764609    0.941052879397    4.88858141262  0              0              10.6218430351  7.78530924143  0  7.78180084104  11.1066601625  0              9.80089336233  12.0160405216
1459998261.22  3.14993328486  11.0818636849  0.99668335811     4.82054522796  0              13.7882948017  10.5823946722  7.76681504111  0  7.84105047675  11.0388125891  0              9.55276141268  11.9906628065
1459998261.3   3.10284140294  11.1044845347  0.975715774903    4.84177309609  0              0              10.5870172287  7.71010475244  0  7.84612051025  11.0687368654  0              9.56188919718  11.9403436504
1459998261.38  2.99403097212  11.1581449796  1.12923102212     4.79501105652  0              0              10.6031734579  7.82529727887  0  7.7558220721   11.0806775568  0              9.81208058761  11.939042646
1459998261.5   2.60397175658  11.5845745292  0.0594335581622   4.70226926482  12.2679625836  14.0901014804  11.6761505246  0              0  9.65998053569  11.0229082316  0              9.8401815153   13.7962605705
